20160501  17:15:00,1.1465,1.14575,1.14666,1.14663,1.14538,1.14528,1.14609,1.14608,-1
20160501  20:00:00,1.14609,1.14608,1.14817,1.14815,1.14563,1.1456,1.14673,1.14668,-1
20160502  00:00:00,1.14673,1.14668,1.14709,1.14706,1.14486,1.14482,1.14682,1.14681,-1
20160502  04:00:00,1.14682,1.14681,1.14929,1.14926,1.14679,1.14676,1.14781,1.1478,-1
20160502  08:00:00,1.14781,1.1478,1.15351,1.15347,1.14692,1.1469,1.15158,1.15154,-1
20160502  12:00:00,1.15158,1.15154,1.15331,1.15328,1.1508,1.15079,1.15184,1.1518,-1
20160502  16:00:00,1.15184,1.1518,1.15365,1.15363,1.15182,1.1518,1.1533,1.15313,-1
20160502  17:15:00,1.1533,1.1531,1.15335,1.15329,1.15212,1.15208,1.15238,1.15234,-1
20160502  20:00:00,1.15238,1.15234,1.15422,1.1542,1.15227,1.15224,1.15318,1.15315,-1
20160503  00:00:00,1.15318,1.15315,1.15976,1.15974,1.15222,1.1522,1.15932,1.15931,-1
20160503  04:00:00,1.15932,1.15931,1.16165,1.16164,1.15644,1.15642,1.15658,1.15654,-1
20160503  08:00:00,1.15658,1.15654,1.15709,1.15708,1.1503,1.15028,1.15069,1.15067,-1
20160503  12:00:00,1.15069,1.15067,1.15387,1.15386,1.15011,1.1501,1.15068,1.15063,-1
20160503  16:00:00,1.15068,1.15063,1.15099,1.15097,1.14954,1.14953,1.14967,1.1496,-1
20160503  17:15:00,1.1501,1.14979,1.15045,1.15039,1.14931,1.1493,1.15014,1.15009,-1
20160503  20:00:00,1.15014,1.15009,1.15088,1.15087,1.14766,1.14765,1.14803,1.148,-1
20160504  00:00:00,1.14803,1.148,1.15116,1.15115,1.14794,1.14791,1.14977,1.14975,-1
20160504  04:00:00,1.14977,1.14975,1.15075,1.15074,1.14696,1.14694,1.15053,1.1505,-1
20160504  08:00:00,1.15053,1.1505,1.15298,1.15295,1.14664,1.14662,1.14858,1.14855,-1
20160504  12:00:00,1.14858,1.14855,1.1503,1.15027,1.1484,1.14839,1.1491,1.14907,-1
20160504  16:00:00,1.1491,1.14907,1.14945,1.14943,1.1484,1.14835,1.14887,1.14862,-1
20160504  17:15:00,1.1493,1.14865,1.14955,1.14929,1.14846,1.14838,1.14912,1.14908,-1
20160504  20:00:00,1.14912,1.14908,1.14939,1.14937,1.14834,1.1483,1.14884,1.14882,-1
20160505  00:00:00,1.14884,1.14882,1.1494,1.14937,1.14511,1.14509,1.14559,1.14558,-1
20160505  04:00:00,1.14559,1.14558,1.14574,1.14573,1.14182,1.1418,1.14322,1.1432,-1
20160505  08:00:00,1.14322,1.1432,1.14423,1.14422,1.1386,1.13859,1.14027,1.14026,-1
20160505  12:00:00,1.14027,1.14026,1.14153,1.14151,1.13938,1.13935,1.1402,1.14019,-1
20160505  16:00:00,1.1402,1.14019,1.14063,1.14055,1.14015,1.1401,1.14054,1.14048,-1
20160505  17:15:00,1.14055,1.14038,1.1406,1.14057,1.14003,1.14001,1.14006,1.14003,-1
20160505  20:00:00,1.14006,1.14003,1.14085,1.14084,1.13927,1.13926,1.14024,1.14022,-1
20160506  00:00:00,1.14024,1.14022,1.14249,1.14248,1.13969,1.13966,1.14212,1.14211,-1
20160506  04:00:00,1.14212,1.14211,1.14313,1.14312,1.14138,1.14136,1.14258,1.14255,-1
20160506  08:00:00,1.14258,1.14255,1.14824,1.14816,1.14015,1.14013,1.14197,1.14196,-1
20160506  12:00:00,1.14197,1.14196,1.14296,1.14292,1.13869,1.13866,1.14044,1.14042,-1
20160506  16:00:00,1.14044,1.14042,1.1407,1.14062,1.14008,1.14005,1.14065,1.1406,-1
20160508  17:15:00,1.14006,1.13945,1.14071,1.14066,1.13844,1.13838,1.13858,1.13854,-1
20160508  20:00:00,1.13858,1.13854,1.14051,1.14049,1.13805,1.13802,1.1402,1.14017,-1
20160509  00:00:00,1.1402,1.14017,1.142,1.14198,1.13848,1.13845,1.13939,1.13937,-1
20160509  04:00:00,1.13939,1.13937,1.14072,1.14069,1.13754,1.13752,1.13818,1.13816,-1
20160509  08:00:00,1.13818,1.13816,1.14144,1.14142,1.13808,1.13807,1.14017,1.14016,-1
20160509  12:00:00,1.14017,1.14016,1.14069,1.14066,1.138,1.13799,1.13815,1.13812,-1
