20160103  19:00:00,1.08522,1.08514,1.08581,1.08578,1.08435,1.08431,1.08456,1.08453,-1
20160103  20:00:00,1.08456,1.08453,1.08838,1.08836,1.08274,1.0827,1.08796,1.08794,-1
20160104  00:00:00,1.08796,1.08794,1.09465,1.09464,1.08742,1.08741,1.09245,1.09241,-1
20160104  04:00:00,1.09245,1.09241,1.09362,1.09361,1.08968,1.08966,1.09068,1.09063,-1
20160104  08:00:00,1.09068,1.09063,1.09068,1.09063,1.07813,1.07811,1.08035,1.08032,-1
20160104  12:00:00,1.08035,1.08032,1.08374,1.08372,1.08003,1.08001,1.08292,1.08288,-1
20160104  16:00:00,1.08292,1.08288,1.08373,1.08369,1.08182,1.08179,1.08318,1.08315,-1
20160104  20:00:00,1.08318,1.08315,1.08392,1.08389,1.08153,1.08149,1.08227,1.08225,-1
20160105  00:00:00,1.08227,1.08225,1.0837,1.08368,1.07855,1.07854,1.07899,1.07895,-1
20160105  04:00:00,1.07899,1.07895,1.07989,1.07988,1.07502,1.075,1.07517,1.07516,-1
20160105  08:00:00,1.07517,1.07516,1.07575,1.07574,1.07108,1.07107,1.07423,1.07421,-1
20160105  12:00:00,1.07423,1.07421,1.07533,1.07531,1.07335,1.07332,1.07504,1.075,-1
20160105  16:00:00,1.07504,1.075,1.07587,1.07586,1.07415,1.07413,1.07444,1.07443,-1
20160105  20:00:00,1.07444,1.07443,1.07731,1.07729,1.07394,1.07393,1.07496,1.07492,-1
20160106  00:00:00,1.07496,1.07492,1.07551,1.0755,1.07192,1.0719,1.07356,1.07355,-1
20160106  04:00:00,1.07356,1.07355,1.076,1.07599,1.07205,1.07202,1.07432,1.0743,-1
20160106  08:00:00,1.07432,1.0743,1.07672,1.07671,1.07143,1.07138,1.07614,1.07613,-1
20160106  12:00:00,1.07614,1.07613,1.07996,1.07992,1.07475,1.07463,1.07875,1.07873,-1
20160106  16:00:00,1.07875,1.07873,1.07905,1.07902,1.07738,1.07736,1.07778,1.07776,-1
20160106  20:00:00,1.07778,1.07776,1.08258,1.08255,1.0775,1.07746,1.08236,1.08234,-1
20160107  00:00:00,1.08236,1.08234,1.083,1.08296,1.07712,1.0771,1.08076,1.08075,-1
20160107  04:00:00,1.08076,1.08075,1.08748,1.08747,1.08076,1.08075,1.08584,1.08583,-1
20160107  08:00:00,1.08584,1.08583,1.0875,1.08749,1.08262,1.08261,1.08602,1.086,-1
