20160616,1.1264,1.12625,1.1295,1.12949,1.11311,1.11309,1.12255,1.12237,-1
20160617,1.12295,1.1227,1.12966,1.12963,1.12231,1.1223,1.12795,1.1275,-1
20160620,1.1337,1.1324,1.13827,1.13826,1.13023,1.1302,1.13166,1.1311,-1
20160621,1.13155,1.13074,1.13497,1.13495,1.12421,1.12415,1.12426,1.1242,-1
20160622,1.12465,1.1244,1.1338,1.13377,1.12367,1.12365,1.12973,1.1296,-1
20160623,1.13195,1.1313,1.14217,1.14214,1.13122,1.13096,1.13908,1.13775,-1
20160624,1.14275,1.14175,1.14305,1.143,1.09121,1.09115,1.11125,1.11068,-1
20160627,1.1032,1.1027,1.10839,1.10836,1.0971,1.09708,1.10265,1.10258,-1
20160628,1.10295,1.1025,1.1112,1.11117,1.10106,1.10101,1.10663,1.1063,-1
20160629,1.10705,1.1062,1.11308,1.11305,1.10495,1.10492,1.11254,1.1124,-1
20160630,1.11206,1.11185,1.11548,1.11546,1.1024,1.10239,1.11066,1.11061,-1
20160701,1.1109,1.1106,1.11697,1.11693,1.10723,1.10721,1.11395,1.11279,-1
20160704,1.1142,1.113,1.11599,1.11595,1.1098,1.10979,1.1154,1.11525,-1
20160705,1.1154,1.1151,1.11867,1.11863,1.10626,1.10624,1.10765,1.10755,-1
20160706,1.10715,1.1069,1.11118,1.11116,1.10291,1.10289,1.11004,1.10998,-1
20160707,1.1104,1.11,1.11078,1.11073,1.10527,1.10525,1.10628,1.10618,-1
20160708,1.1065,1.1061,1.11215,1.1121,1.10021,1.10015,1.10551,1.10505,-1
20160711,1.1054,1.10425,1.10748,1.10746,1.10158,1.10157,1.1059,1.1057,-1
20160712,1.1061,1.10564,1.11268,1.11263,1.10524,1.1052,1.1061,1.10599,-1
20160713,1.1064,1.10625,1.112,1.11199,1.10422,1.1042,1.10916,1.10893,-1
20160714,1.10935,1.109,1.11651,1.11648,1.10885,1.10884,1.11229,1.11169,-1
20160715,1.112,1.11145,1.1149,1.11489,1.10255,1.1025,1.10381,1.103,-1
20160718,1.10535,1.1047,1.10846,1.10845,1.10376,1.10375,1.10756,1.10752,-1
20160719,1.10745,1.10725,1.10805,1.10804,1.1,1.09998,1.1022,1.10199,-1
20160720,1.1019,1.10175,1.10306,1.10304,1.09816,1.09814,1.10162,1.10134,-1
20160721,1.10126,1.10075,1.106,1.10597,1.09797,1.09795,1.10265,1.10244,-1
20160722,1.1027,1.10195,1.10412,1.1041,1.09558,1.09554,1.0977,1.09756,-1
20160725,1.09785,1.09645,1.0999,1.09988,1.09521,1.09519,1.09968,1.09944,-1
20160726,1.09945,1.0992,1.103,1.10298,1.09784,1.09782,1.09868,1.09862,-1
20160727,1.099,1.09855,1.10649,1.10648,1.09613,1.0961,1.10588,1.10578,-1
20160728,1.1063,1.1057,1.11197,1.11196,1.1053,1.10518,1.10765,1.1075,-1
20160729,1.10815,1.1077,1.11978,1.11977,1.1073,1.10722,1.1177,1.1174,-1
20160801,1.11715,1.11635,1.11845,1.11837,1.11524,1.11519,1.11637,1.11611,-1
20160802,1.1164,1.116,1.12339,1.12337,1.11592,1.11588,1.1225,1.12219,-1
20160803,1.12275,1.12235,1.12275,1.12267,1.11408,1.11406,1.11501,1.11491,-1
20160804,1.1151,1.1149,1.11566,1.11564,1.1114,1.11138,1.11311,1.11282,-1
20160805,1.11305,1.11265,1.1162,1.11613,1.1046,1.10458,1.10905,1.10843,-1
20160808,1.1091,1.1081,1.1105,1.11049,1.10723,1.10721,1.10882,1.10877,-1
20160809,1.10865,1.10854,1.11227,1.11226,1.10705,1.10704,1.11172,1.11163,-1
20160810,1.11175,1.11155,1.11904,1.11903,1.11136,1.1113,1.11765,1.11751,-1
20160811,1.11805,1.1177,1.1192,1.11917,1.11357,1.11354,1.11374,1.11371,-1
20160812,1.1139,1.11354,1.12215,1.12214,1.11315,1.11312,1.1166,1.11645,-1
20160815,1.11715,1.11655,1.12038,1.12037,1.11536,1.11534,1.11838,1.11832,-1
20160816,1.11855,1.11835,1.13226,1.13225,1.11775,1.11774,1.1279,1.12785,-1
20160817,1.128,1.1278,1.13162,1.13161,1.12412,1.12403,1.12903,1.12885,-1
20160818,1.12915,1.1284,1.13664,1.13663,1.12868,1.1284,1.13544,1.1353,-1
20160819,1.1357,1.13515,1.13605,1.13596,1.13042,1.13041,1.13315,1.13265,-1
20160822,1.1324,1.1315,1.13308,1.13306,1.12712,1.1271,1.13203,1.132,-1
20160823,1.1323,1.13215,1.13554,1.13553,1.13033,1.13032,1.13059,1.13051,-1
20160824,1.13055,1.13035,1.13116,1.13115,1.12453,1.12451,1.1264,1.12635,-1
20160825,1.1265,1.12635,1.12977,1.12975,1.12594,1.12592,1.12861,1.1285,-1
20160826,1.12891,1.1279,1.13414,1.1341,1.11806,1.11804,1.1198,1.11935,-1
20160829,1.11915,1.11854,1.1208,1.12078,1.11581,1.1158,1.11893,1.11885,-1
20160830,1.1189,1.1187,1.11926,1.11924,1.11322,1.11319,1.11436,1.1143,-1
20160831,1.11455,1.1143,1.11656,1.11655,1.11232,1.11231,1.11584,1.11573,-1
20160901,1.11605,1.1156,1.12054,1.12053,1.11277,1.11275,1.1197,1.11965,-1
20160902,1.12005,1.1197,1.12524,1.12521,1.11505,1.11503,1.11588,1.11525,-1
20160905,1.11625,1.115,1.11825,1.11824,1.11393,1.11392,1.11481,1.1147,-1
20160906,1.11525,1.1147,1.12634,1.12631,1.1141,1.11408,1.12553,1.12536,-1
20160907,1.12545,1.12515,1.12719,1.12718,1.12291,1.12289,1.12397,1.12392,-1
20160908,1.1241,1.12385,1.13273,1.13271,1.12347,1.12345,1.12604,1.12594,-1
20160909,1.1263,1.12615,1.12851,1.1285,1.11987,1.11985,1.12345,1.12292,-1
20160912,1.12356,1.12275,1.12688,1.12686,1.12105,1.12104,1.12358,1.12348,-1
20160913,1.12385,1.1236,1.12606,1.12604,1.12041,1.1204,1.12214,1.1219,-1
20160914,1.1218,1.1216,1.12742,1.1274,1.12115,1.12109,1.12525,1.12484,-1
20160915,1.12496,1.1247,1.12848,1.12839,1.12192,1.1219,1.12441,1.1243,-1
20160916,1.12445,1.1243,1.12505,1.125,1.11497,1.11495,1.11645,1.1155,-1
20160919,1.11566,1.1153,1.11979,1.11977,1.1151,1.11509,1.11762,1.11736,-1
20160920,1.1181,1.1176,1.12136,1.12135,1.11502,1.115,1.1151,1.11503,-1
20160921,1.11545,1.11525,1.11969,1.11966,1.11232,1.1123,1.119,1.1187,-1
20160922,1.1194,1.1192,1.12575,1.12573,1.11849,1.11848,1.12085,1.1208,-1
20160923,1.12101,1.1206,1.12408,1.12407,1.1194,1.11938,1.12291,1.12238,-1
20160926,1.1231,1.12249,1.12795,1.12792,1.12212,1.1221,1.12547,1.12539,-1
20160927,1.1254,1.12525,1.1259,1.12589,1.11911,1.1191,1.12172,1.12143,-1
20160928,1.1218,1.12165,1.12371,1.12369,1.1182,1.11818,1.12176,1.1217,-1
20160929,1.12185,1.1217,1.125,1.12499,1.11969,1.11968,1.12229,1.1221,-1
20160930,1.12235,1.1221,1.12509,1.12507,1.11536,1.11534,1.12475,1.12409,-1
20161003,1.12405,1.12325,1.12475,1.1247,1.12053,1.12052,1.1212,1.12106,-1
20161004,1.1212,1.12105,1.12392,1.12391,1.11381,1.1138,1.12057,1.12025,-1
20161005,1.1208,1.1203,1.12335,1.12334,1.11897,1.11892,1.12063,1.12045,-1
20161006,1.1206,1.1204,1.12128,1.12126,1.11399,1.11398,1.11515,1.11503,-1
20161007,1.11505,1.11485,1.12051,1.1205,1.11045,1.11043,1.12032,1.11985,-1
20161010,1.12005,1.1192,1.12005,1.12004,1.11314,1.11313,1.11391,1.11376,-1
20161011,1.114,1.1137,1.11426,1.11424,1.10489,1.10488,1.10542,1.10536,-1
20161012,1.10525,1.1051,1.1068,1.10676,1.10047,1.10045,1.10075,1.10057,-1
20161013,1.1011,1.10035,1.10578,1.10577,1.09856,1.09855,1.10565,1.10559,-1
20161014,1.1058,1.1055,1.1059,1.10581,1.09709,1.09705,1.09725,1.09718,-1
20161017,1.09711,1.09673,1.1008,1.10079,1.09641,1.0964,1.10003,1.09995,-1
20161018,1.10005,1.0998,1.10265,1.10263,1.09702,1.097,1.09815,1.09807,-1
20161019,1.09805,1.0979,1.1005,1.10048,1.09551,1.09546,1.09742,1.09736,-1
20161020,1.09755,1.09725,1.10398,1.10394,1.0916,1.09157,1.09297,1.09293,-1
20161021,1.0929,1.0927,1.09299,1.09297,1.08594,1.08593,1.08871,1.08803,-1
20161024,1.0884,1.08805,1.08998,1.08997,1.08597,1.08596,1.08825,1.08819,-1
20161025,1.08855,1.08729,1.09051,1.0905,1.08512,1.0851,1.08885,1.08878,-1
20161026,1.08885,1.0887,1.09468,1.09467,1.08746,1.08745,1.09097,1.09078,-1
20161027,1.09095,1.0906,1.09424,1.09423,1.08827,1.08825,1.08985,1.08953,-1
20161028,1.09025,1.08995,1.0992,1.09918,1.08934,1.0893,1.09899,1.09844,-1
20161031,1.09945,1.0982,1.09945,1.09909,1.0936,1.09359,1.09812,1.09803,-1
20161101,1.09815,1.098,1.10691,1.1069,1.09602,1.096,1.10554,1.1055,-1
20161102,1.1057,1.1054,1.11232,1.11231,1.10497,1.10496,1.10978,1.10974,-1
20161103,1.10985,1.10972,1.1126,1.11259,1.10598,1.10595,1.11057,1.11046,-1
20161104,1.11096,1.11034,1.11425,1.11419,1.10802,1.108,1.11425,1.11374,-1
20161107,1.1093,1.1078,1.11106,1.11103,1.10275,1.10274,1.1041,1.10402,-1
20161108,1.1044,1.10425,1.10672,1.10671,1.10091,1.10088,1.10267,1.10256,-1
20161109,1.10215,1.10155,1.12997,1.12995,1.09073,1.09071,1.09109,1.09094,-1
20161110,1.0917,1.09135,1.09538,1.09535,1.08651,1.0865,1.08945,1.08922,-1
20161111,1.08895,1.08845,1.09236,1.09235,1.08305,1.08304,1.08625,1.0854,-1
20161114,1.08425,1.0835,1.08425,1.08408,1.07092,1.07091,1.07372,1.07366,-1
20161115,1.07425,1.07345,1.08167,1.08166,1.07142,1.0714,1.0723,1.07225,-1
20161116,1.0723,1.07215,1.07598,1.07596,1.06664,1.06662,1.06922,1.06915,-1
20161117,1.0696,1.0686,1.07458,1.07456,1.06201,1.062,1.06268,1.06259,-1
20161118,1.06275,1.06205,1.0643,1.06429,1.05694,1.05692,1.0593,1.0587,-1
20161121,1.05905,1.0587,1.06492,1.06491,1.05786,1.05785,1.063,1.06269,-1
20161122,1.06325,1.06289,1.0658,1.06579,1.05837,1.05836,1.0629,1.06271,-1
20161123,1.06325,1.06225,1.06438,1.06437,1.05261,1.0526,1.0554,1.05534,-1
20161124,1.056,1.0543,1.05855,1.05854,1.05182,1.0518,1.05555,1.05525,-1
20161125,1.0559,1.0543,1.06276,1.06274,1.05387,1.05384,1.06015,1.0591,-1
20161128,1.0608,1.0602,1.06861,1.06859,1.05638,1.05635,1.06141,1.06131,-1
20161129,1.06145,1.061,1.06545,1.06544,1.0565,1.05645,1.06503,1.06494,-1
20161130,1.06545,1.065,1.06668,1.06666,1.05528,1.05525,1.05895,1.05879,-1
20161201,1.05945,1.0591,1.06688,1.06687,1.05847,1.05845,1.06611,1.066,-1
20161202,1.06645,1.06615,1.069,1.06899,1.06255,1.06252,1.06698,1.0661,-1
20161205,1.0601,1.0574,1.07967,1.07965,1.05064,1.0505,1.07646,1.0764,-1
20161206,1.07625,1.0761,1.07856,1.07854,1.06986,1.06985,1.07179,1.07165,-1
20161207,1.072,1.07165,1.07686,1.07685,1.07101,1.071,1.07532,1.07528,-1
20161208,1.0756,1.07535,1.08742,1.08741,1.05974,1.05972,1.06159,1.0613,-1
20161209,1.06135,1.06095,1.063,1.06298,1.05311,1.0531,1.05585,1.0558,-1
20161212,1.0551,1.05425,1.06519,1.06517,1.05257,1.05253,1.06348,1.06342,-1
20161213,1.06385,1.06359,1.06673,1.06671,1.06039,1.06037,1.06262,1.06245,-1
20161214,1.06305,1.0628,1.06703,1.06702,1.04963,1.04961,1.05367,1.05335,-1
20161215,1.05375,1.05315,1.05396,1.05395,1.03667,1.03664,1.04148,1.04131,-1
20161216,1.04185,1.0416,1.04746,1.04742,1.04009,1.04007,1.0454,1.04489,-1
20161219,1.0457,1.04349,1.048,1.04795,1.03929,1.03925,1.04025,1.04019,-1
20161220,1.04005,1.03975,1.04183,1.04181,1.03525,1.03522,1.03905,1.03883,-1
20161221,1.03905,1.0388,1.04513,1.04511,1.03827,1.03824,1.04245,1.04238,-1
20161222,1.04275,1.0424,1.04996,1.04995,1.04246,1.0423,1.04377,1.04355,-1
20161223,1.0438,1.0436,1.0469,1.04689,1.04268,1.04265,1.04496,1.04487,-1
20161227,1.04571,1.04524,1.04635,1.04633,1.04327,1.04322,1.04589,1.04568,-1
20161228,1.04605,1.0455,1.048,1.04798,1.03723,1.03722,1.04157,1.04109,-1
20161229,1.0419,1.041,1.04944,1.04939,1.04125,1.041,1.0491,1.04893,-1
20161230,1.04925,1.0484,1.0655,1.06533,1.04854,1.0484,1.05252,1.05246,-1
