0.08, 0.24, 7116.38400000001, 0.743973125107049
0.08, 0.28, 7609.95199999996, 0.805279851059912
0.08, 0.96, 5953.08800000001, 0.732800874828926
0.12, 0.24, 8392.15999999996, 0.858042962374292
0.12, 0.28, 9170.81600000001, 0.900986262407248
0.12, 0.32, 8549.72799999993, 0.871813661212019
0.12, 0.36, 6693.05600000001, 0.767240949160778
0.12, 0.44, 5103.83999999993, 0.767918875934094
0.12, 0.48, 7407.87199999998, 0.82126172807933
0.12, 0.52, 9284.92799999994, 0.818550441439118
0.12, 0.56, 7721.08799999994, 0.816892076663391
0.16, 0.28, 5795.61599999995, 0.874516361102252
0.16, 0.32, 4655.58399999993, 0.848018322667145
0.16, 0.36, 4565.43999999997, 0.868852579054952
0.16, 0.4, 4247.04000000003, 0.757488789106189
0.16, 0.48, 5172.83199999999, 0.751631395791357
0.16, 0.56, 6786.17599999998, 0.82568291446534
0.16, 0.6, 5109.59999999992, 0.775772720526368
0.16, 0.8, 3430.24000000002, 0.716662969522376
0.16, 0.84, 4865.31200000005, 0.796336344347093
0.2, 0.04, 3007.32800000002, 0.871828763626241
0.2, 0.16, 6305.82400000007, 0.894645590365862
0.2, 0.2, 6251.36000000001, 0.87625346102622
0.2, 0.24, 3786.27200000004, 0.88051079933209
0.2, 0.28, 4635.58399999993, 0.856340013831975
0.2, 0.32, 6815.16799999997, 0.92471198025531
0.2, 0.36, 5903.68000000002, 0.895708696690241
0.2, 0.4, 5318.56, 0.883733052403281
0.2, 0.44, 6491.87199999995, 0.914968695098927
0.2, 0.48, 8094.01600000001, 0.918343450960229
0.2, 0.52, 7757.63199999998, 0.883896882510854
0.2, 0.56, 5469.21600000002, 0.796428714034613
0.2, 0.6, 8520.95999999998, 0.894891154402606
0.2, 0.64, 6906.496, 0.887234053420421
0.2, 0.68, 5228.44800000003, 0.84416252366
0.2, 0.72, 4572.288, 0.837084802153104
0.2, 0.76, 4333.47199999999, 0.809264494603659
0.2, 0.8, 4865.27999999999, 0.802142357889223
0.2, 0.84, 6285.79200000005, 0.85023713048405
0.2, 0.88, 7035.00800000007, 0.899036727802368
0.2, 0.92, 5714.46400000005, 0.843125683781001
0.2, 0.96, 6288.86400000007, 0.847685991823123
0.24, 0.2, 4873.27999999999, 0.787120855901784
0.24, 0.24, 4735.10399999997, 0.766707630218841
0.24, 0.28, 3492.12799999995, 0.782056466164866
0.24, 0.32, 5587.23199999992, 0.858898333847947
0.24, 0.36, 8167.52000000004, 0.923977519307188
0.24, 0.4, 7731.84000000002, 0.898781781532015
0.24, 0.44, 8056.25599999997, 0.918697682328851
0.24, 0.48, 8063.87199999996, 0.908450875307577
0.24, 0.52, 8417.98399999997, 0.902412428380811
0.24, 0.56, 8458.88000000003, 0.893231702754121
0.24, 0.6, 7584.15999999996, 0.872473460410041
0.24, 0.64, 9126.62399999995, 0.894591225895873
0.24, 0.68, 9177.18400000003, 0.873221590471776
0.24, 0.72, 4848.99199999996, 0.786889767949634
0.24, 0.76, 3858.52799999997, 0.812145853351138
0.24, 0.8, 3552.15999999994, 0.800627193760396
0.24, 0.84, 4796.51199999998, 0.841389833386371
0.24, 0.88, 5307.51999999999, 0.828654931691026
0.24, 0.92, 5699.19999999999, 0.867402581079655
0.24, 0.96, 8047.16800000007, 0.899465678025172
