-6160,-522.62,372.68,382.9,197.73,434.4,394.25,514.19,635.66,691.69,700.92,707.27,826.02,923.68,977.17,874.54,924.96,940.71,817.88,702.81
-7068,-1122.87,-188.88,301.67,641.25,388.08,558.14,536.94,629.54,652.2,725.44,779.03,809.71,951.56,1034.97,1057.72,942.69,1003.3,956.57,840.81
