-11782,-10537.33,-9311.4,-8041.25,-7258.59,-6437.2,-5928.69,-5085.59,-4647.05,-4568.04,-4121.83,-4131.48,-4175.98,-3869.33,-3486.24,-3298.78,-2897.06,-2565.64,-2452.68,-2547.28,-2451.38,-2420.8,-2231.51,-2052.9,-1884.25,-1873.37,-1798.79,-1606.19,-1298.94,-1126.36,-1125.75,-1151.99,-1133.14,-1068.1,-979.05,-1002.81,-784.08,-905.47,-912.96,-849.91
-10628,-9247.39,-8532.96,-7707.19,-6687.37,-6190.71,-5736.14,-5067.19,-4465.38,-4128.16,-4055.25,-3675.79,-3580.77,-3724.06,-3357.35,-2913.91,-2914.02,-2646.09,-2351.49,-2169.45,-2201.72,-2263.75,-2107.6,-1943.58,-1496.82,-1383.95,-1418.09,-1471.44,-1297.33,-1074.72,-1015.25,-929.29,-775.15,-856.94,-906.69,-865.52,-796.81,-477.12,-423.01,-410.65
-10218,-8797.51,-8133.79,-7321.37,-6577.7,-5996.74,-5585.72,-5121.34,-4596.26,-4228.66,-3939.53,-3630.97,-3383.6,-3214.91,-3293.15,-2940.45,-2643.63,-2645.57,-2490.77,-2270.4,-2114.58,-2109.69,-2167.5,-1915.51,-1775.41,-1382.85,-1271.65,-1243.46,-1283.5,-1137.44,-962.7,-933.07,-920.21,-755.93,-830.29,-892.22,-859.11,-760.54,-510.17,-405.75
-9596,-8019.25,-7379.28,-7139.47,-6356.75,-5827.41,-5150.22,-4924.48,-4407.64,-3945.42,-3553.81,-3390.27,-3170.46,-3095.46,-2733.02,-2777.64,-2410.8,-2254.58,-2128.66,-1968.98,-1839.58,-1707.24,-1663.34,-1499.03,-1398.85,-1242.87,-718.67,-649.8,-666.85,-639.09,-472.88,-335.41,-550.38,-423.48,-427.83,-537.7,-458.93,-474.75,-340.56,-257.29
-9028,-7735.82,-7068.24,-6470.81,-6254.28,-5778.96,-5370.45,-4671.51,-4632.8,-4124,-3688.09,-3421.83,-3193.69,-2966.14,-2943.51,-2654.07,-2714.61,-2343.3,-2118.81,-1942.2,-1872.8,-1744.94,-1630.18,-1599.02,-1472.07,-1256.82,-1064.72,-731.67,-688.42,-652,-555.76,-478.57,-318.54,-518.11,-405.98,-470.71,-667.73,-655.01,-572.95,-406.02
-8402,-6932.27,-6963.14,-6525.61,-5768.14,-5521.35,-5038.47,-4707.66,-4226.78,-4305.25,-3758.24,-3440.27,-3259.01,-3080.21,-2720.27,-2568.55,-2296.14,-2390.34,-2013.96,-1830.22,-1710.38,-1687.56,-1543.95,-1519.97,-1430.49,-1270.12,-1125.74,-882.27,-645.36,-665.66,-702.29,-705.52,-635.28,-573.34,-511.81,-381.15,-436.5,-652.95,-563.44,-367.48
